"spp","spp_num","common_name","sci_name","Nobs","birdofprey","hummingbird","woodpecker","waterfowl","shorebirds","waterbird_guild","SGCN","ESA","MEXFED","USFS","BLM","Mass","Hand.Wing.Index","dietdiv","effect_urb","effect_temp","effect_tempint","effect_veg","effect_vegint","dynamic","effect_highertemp","effect_lessgreen","mean_effect_urb","median_effect_urb","f_urb","low95_effect_urb","upp95_effect_urb","low90_effect_urb","upp90_effect_urb","mean_effect_temp","median_effect_temp","f_temp","low95_effect_temp","upp95_effect_temp","low90_effect_temp","upp90_effect_temp","mean_effect_tempint","median_effect_tempint","f_tempint","low95_effect_tempint","upp95_effect_tempint","low90_effect_tempint","upp90_effect_tempint","mean_effect_veg","median_effect_veg","f_veg","low95_effect_veg","upp95_effect_veg","low90_effect_veg","upp90_effect_veg","mean_effect_vegint","median_effect_vegint","f_vegint","low95_effect_vegint","upp95_effect_vegint","low90_effect_vegint","upp90_effect_vegint","mean_theta","median_theta","low95_theta","upp95_theta","low90_theta","upp90_theta","order_urbeffect","order_tempeffect","order_vegeffect","order_mass","order_HWI","order_dietdiv","order_theta"
"GRFL",56,"Gray Flycatcher","Empidonax wrightii",8,0,0,0,0,0,NA,2,NA,NA,NA,NA,12.3,21.3,0.325082973391448,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.846994611721565,-0.818974175104587,0.98405,-1.78405054955638,-0.0674963077743626,-1.60843855411115,-0.183439436039091,0.0732171312400988,0.0731236742206815,0.6024,-0.508161746438204,0.648134247973491,-0.411515445914856,0.552415394625421,-0.292809035953164,-0.289815076309906,0.8283,-0.908321742674906,0.306887298548622,-0.80650716048212,0.207817199915047,-0.349245672427086,-0.343494931633605,0.875575,-0.96719021956019,0.246739689741971,-0.868014173601182,0.147001798524684,0.147726625891346,0.141138611910278,0.6886,-0.411359162277083,0.741151886699177,-0.321629264569254,0.642430984243143,0.969434939177772,0.986810055649465,0.820800894151552,0.999236526300849,0.883470457789839,0.998763695544208,"25","45","6","27","31","26","26"
"GRHE",57,"Green Heron","Butorides virescens",12,0,0,0,0,0,"Wading Bird",NA,NA,NA,NA,NA,201.5,32.2,1.08889997534522,"2_Uncertain","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-0.434831841515378,-0.431892412721019,0.90575,-1.09490699685517,0.220584210754839,-0.983355411544822,0.114382326788352,0.373465945038505,0.370261918749377,0.910675,-0.170545817083074,0.937106830144328,-0.0820298707837959,0.839457545137272,-0.58227760225865,-0.577582086382136,0.975975,-1.18686829546601,-0.00412250298403899,-1.08857096177649,-0.0959231730847855,0.211378817681298,0.207292063705019,0.8138,-0.247875312521867,0.698422499446692,-0.173865017818309,0.611443802765811,-0.308238042236498,-0.307817731103525,0.90695,-0.767443583717397,0.146668407307147,-0.689608056596179,0.0764729578184506,0.9923767390745,0.995161557249414,0.968398578280903,0.999675025602923,0.976172227494915,0.999418719066907,"65","128","89","103","86","121","92"
"GRRO",58,"Greater Roadrunner","Geococcyx californianus",23,0,0,0,0,0,NA,NA,NA,NA,NA,NA,376,6.5,1.50478828368119,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-1.06513056313741,-1.04770237140273,0.999575,-1.82550982319663,-0.410652327841583,-1.68904704767243,-0.503539254204055,-0.362129752498119,-0.357789802282857,0.902275,-0.929511374306203,0.17648975291167,-0.83140370506501,0.0940375682179232,-0.194857070818827,-0.194905208931971,0.748375,-0.776087635081453,0.38811969438114,-0.683423212613715,0.288621538830683,0.174998977136148,0.16507719623716,0.72765,-0.353065295506208,0.75956701757722,-0.274498022247794,0.6573102538695,-0.276306169497794,-0.276829948332467,0.85355,-0.789397052424388,0.245140501721328,-0.70379513621132,0.160972112924479,0.997235145159133,0.998591983222391,0.986389126797588,0.999887202746546,0.990672250676352,0.99981773981592,"12","3","83","109","1","134","128"
"GRYE",59,"Greater Yellowlegs","Tringa melanoleuca",4,0,0,0,0,1,"Shorebird",NA,NA,NA,NA,NA,161.7,50.2,0.500402423538188,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.317353038783043,-0.31256339309267,0.7704,-1.17970343764732,0.523535385497067,-1.03301421823847,0.386281904104351,0.279358197233047,0.277488044852295,0.813725,-0.330874628476615,0.90817720852695,-0.236581553508471,0.801399985254901,-0.286168285800157,-0.283115635023799,0.8058,-0.952010085176271,0.364535310005601,-0.84171674047734,0.263436939079446,0.355370764365136,0.347427952915948,0.88095,-0.224823529810852,0.989483349527995,-0.135242684043909,0.877118610612419,-0.257055269791307,-0.253841696085001,0.81315,-0.836569652169182,0.305800444536135,-0.738108214634952,0.216162973206803,0.980520524184867,0.991165333075151,0.8949433198025,0.999532329731667,0.92845258948998,0.999208904241666,"75","115","114","99","125","55","56"
"GTGR",60,"Great-tailed Grackle","Quiscalus mexicanus",684,0,0,0,0,0,NA,NA,NA,NA,NA,NA,160.5,26.8,0.500402423538188,"3_Adapter","3_Positive","2_Uncertain","3_Positive","2_Uncertain","Y","Higher overall occupancy","Lower overall occupancy",1.15047111552536,1.14681721673593,1,0.762562648829331,1.55539875226259,0.824464133805065,1.4885652482408,0.397310208729608,0.397314311918974,0.973675,-0.00424473469668035,0.799413479394962,0.0612119712316941,0.734849947506038,-0.256287885079612,-0.253992723998047,0.906375,-0.650479355843456,0.117924797120152,-0.585144651567172,0.0620473006188738,1.2434558199098,1.23051409776555,1,0.755786425541728,1.79200808840427,0.825798228016608,1.70334515728154,-0.192836529410807,-0.183955088468843,0.825,-0.613197967277835,0.181931535482119,-0.540780523929253,0.127309732927416,0.970953878478713,0.974155888555975,0.930762004999168,0.992452960285212,0.940044711700802,0.990598713034133,"136","132","139","98","63","50","11"
"GTTO",61,"Green-tailed Towhee","Pipilo chlorurus",19,0,0,0,0,0,NA,NA,NA,NA,NA,NA,29.4,16.8,1.05492016798614,"1_Avoider","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-0.87197956047758,-0.861130414716402,0.999075,-1.50831620098669,-0.303016660693146,-1.39209709955741,-0.388815910345594,0.257667030018243,0.253999969317783,0.83305,-0.263604322692494,0.796778103412864,-0.179226327845093,0.708966889905427,-0.586995252120346,-0.579569290931341,0.982975,-1.16184953575173,-0.0420131253755309,-1.06662532092218,-0.129208370062087,-0.151109277270574,-0.153493587741635,0.732625,-0.637283040075036,0.356320251531253,-0.559341249605786,0.269474402679199,-0.224162495911662,-0.223363578158841,0.8131,-0.724399537060046,0.26509866272447,-0.641991016511494,0.186576082417129,0.988618515602586,0.993039025275107,0.950784627041583,0.99919571452275,0.964307791956557,0.998805002062864,"23","111","17","58","15","118","70"
"HAHA",62,"Harris's Hawk","Parabuteo unicinctus",7,1,0,0,0,0,NA,2,NA,"PR",NA,NA,850.3,30.8,0.325082973391448,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.540877377526733,-0.526308053510225,0.918125,-1.38798281155044,0.226428581162699,-1.23312041138437,0.0982721645311441,-0.0151117061838279,-0.0172082006078917,0.5234,-0.595333622568659,0.576184946199201,-0.49952170232157,0.477962070616504,-0.394479729628661,-0.392554416879307,0.896025,-1.01532263012079,0.215787083158006,-0.91051292636109,0.120832022288519,0.0799023737920573,0.0753707759772339,0.604875,-0.497037060289646,0.679947616735211,-0.400023833223849,0.574239404423814,0.0650248346966164,0.0622869541590714,0.586125,-0.517411386788621,0.667560530407536,-0.419141402299717,0.557758982714915,0.993780831890979,0.997012727732842,0.96818225442505,0.999817394002067,0.978669673086264,0.999699555146736,"54","27","64","125","81","29","107"
"HETH",63,"Hermit Thrush","Catharus guttatus",2,0,0,0,0,0,NA,2,NA,NA,NA,NA,30.1,26.9,0.500402423538188,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.442828895608302,-0.437578180295573,0.82355,-1.41410770470653,0.484891289896606,-1.24464980694153,0.340826064589922,0.166280458797918,0.164507761540583,0.703925,-0.448600594030365,0.793504864591999,-0.350346365799188,0.687914603540931,-0.338215284554001,-0.335194682085948,0.846775,-0.998279326432318,0.297889454263724,-0.889371522364281,0.201899065899769,-0.0274053985073477,-0.0220134179554891,0.52785,-0.657460521721564,0.571295405834104,-0.548759992988654,0.476017859557654,-0.0159785503953205,-0.0201725511886229,0.52745,-0.590281719530892,0.583561201887316,-0.496866898381559,0.482049799161746,0.970606776795025,0.988832159596295,0.817596902109928,0.99935717982354,0.880677265986869,0.998998386521609,"63","77","34","59","65","51","38"
"HEWA",64,"Hermit Warbler","Setophaga occidentalis",2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,10.4,26.9,0,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.240836995382771,-0.232979845868624,0.69295,-1.21725307806646,0.692407210996181,-1.05532688883253,0.547387831833259,0.0527674310829951,0.0529045622657568,0.5709,-0.551878806572091,0.653293236797515,-0.448515383246068,0.553785158128721,0.127720621418828,0.124862037579238,0.651675,-0.496639103129467,0.772720593848343,-0.395654325393911,0.663460095103994,0.0265351428606918,0.0272367763012519,0.534875,-0.62805168349919,0.673367028378897,-0.511044834907017,0.567155894579686,-0.15967035676588,-0.157618759093336,0.699775,-0.772064347937614,0.435346834745726,-0.666882439570576,0.340435153689409,0.972470098778694,0.989111248688118,0.839730563526436,0.999345079263818,0.895445891892453,0.998965511759786,"83","39","52","19","64","12","40"
"HOFI",65,"House Finch","Haemorhous mexicanus",801,0,0,0,0,0,NA,NA,NA,NA,NA,NA,21.4,27.5,1.31383403319275,"3_Adapter","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,0.444170021066619,0.443783718096271,0.999425,0.185446847443655,0.704415566562225,0.2281312213172,0.661360798637155,-0.081242378442131,-0.0806655763124196,0.704275,-0.380009168231079,0.21624276870606,-0.329771892835562,0.169288951494046,-0.174551213763001,-0.174297211894795,0.913225,-0.426130924786586,0.0789430244271589,-0.386934157905205,0.0371067144124057,-0.0286042963061938,-0.0271902901528602,0.589575,-0.266735885019695,0.204641380870491,-0.227339153619131,0.168415295153387,-0.136256045402996,-0.131733308401693,0.8456,-0.412929020161067,0.116230824196419,-0.364729502988745,0.0784929245744183,0.938355635990894,0.941590757864634,0.884901111929902,0.973432798616169,0.896173679926646,0.969607726513105,"128","17","33","43","69","130","3"
"HOLA",66,"Horned Lark","Eremophila alpestris",22,0,0,0,0,0,NA,2,NA,NA,NA,NA,33.3,38.6,0.693147180559945,"2_Uncertain","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-0.35504549638091,-0.353522209397772,0.90055,-0.908714173913637,0.185341885616748,-0.814405999789568,0.0962175775156634,0.0130217742549645,0.0140961603471228,0.520225,-0.510977727965627,0.538004393823699,-0.428054963580835,0.452378160338419,-0.486130218451946,-0.48299123329858,0.962375,-1.04165306319899,0.0517875553215961,-0.948453672378375,-0.0359712059534801,0.166598701058538,0.163968149773663,0.786675,-0.248355946468361,0.58380907968707,-0.178859413342551,0.516861285898847,-0.0471847932930637,-0.0512486838946472,0.588825,-0.480475249637914,0.407156889963487,-0.411104444376694,0.332024868878787,0.997818931023876,0.998445852069462,0.992179458762862,0.999721747079271,0.993958889856624,0.999628712562481,"72","34","82","61","107","81","124"
"HOOR",67,"Hooded Oriole","Icterus cucullatus",4,0,0,0,0,0,NA,2,NA,NA,NA,NA,24.3,20,1.27985422583367,"2_Uncertain","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-0.417215192305219,-0.414067464732362,0.834875,-1.28135029327266,0.412085260477756,-1.13634714415978,0.283300056424091,0.14299834941855,0.142802394249363,0.686325,-0.443452483565762,0.731350479780289,-0.344979541320108,0.631775199350912,-0.594117136517334,-0.583530250775986,0.970325,-1.25486788515548,0.0211128859417051,-1.14244353718797,-0.075302156776229,-0.0144753786657186,-0.0119939048539526,0.516425,-0.602788561648736,0.571545222071986,-0.503588601856535,0.472630638920449,0.060704271087713,0.0559793230754686,0.5757,-0.509083266883413,0.652635922962488,-0.415878721334542,0.553566289830165,0.976759469920479,0.989784427953916,0.87090042910554,0.999715379618038,0.911188504289291,0.999476924177619,"66","68","39","48","25","125","47"
"HOSP",68,"House Sparrow","Passer domesticus",879,0,0,0,0,0,NA,NA,NA,NA,NA,NA,26.5,27.3,0.89794572485678,"3_Adapter","2_Uncertain","2_Uncertain","3_Positive","2_Uncertain","Y",NA,"Lower overall occupancy",1.5507773986223,1.54824966787336,1,1.20952675360889,1.90924351434762,1.26252646002012,1.84776651717401,0.252087347891378,0.252775151132385,0.9352,-0.0774689374984203,0.57720690291669,-0.0222656171889593,0.524630313074692,0.104149930730969,0.105706248067953,0.746275,-0.21123404582595,0.411369617904635,-0.159425698839397,0.362373731314086,0.441410809111559,0.441246694545267,0.999575,0.183510148333998,0.699679591640269,0.223512734819913,0.658065449651069,0.111666905055955,0.113448997916006,0.7745,-0.191002963091214,0.397057947488008,-0.137567535792495,0.353516181226635,0.957591189210219,0.959378268857449,0.925751179765695,0.979238481076267,0.932359812590873,0.976678063701891,"139","109","122","52","68","95","5"
"HOWR",69,"House Wren","Troglodytes aedon",2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,10.9,12.9,0.500402423538188,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.668584697985299,-0.657507852326199,0.9186,-1.69536183999245,0.288053295786334,-1.49585565105613,0.124719948376576,0.17615897732282,0.175547206348158,0.711475,-0.450248932421908,0.81156976525539,-0.347623091323619,0.706791519416755,-0.35249612780634,-0.351817337721111,0.8543,-1.0134612269545,0.319138793095966,-0.904965594022739,0.210332208987459,-0.189461506582758,-0.18498337631702,0.724075,-0.823184762013206,0.417277625352942,-0.713507683148969,0.319586537918503,-0.00418105821427037,-0.00896055441185329,0.511125,-0.579864137420505,0.596885366599952,-0.490113758345927,0.495043893056592,0.96857151786491,0.987790813016288,0.809438857423548,0.999404336097518,0.873747658728902,0.998990275818762,"44","83","15","24","5","43","31"
"INDO",70,"Inca Dove","Columbina inca",226,0,0,0,0,0,NA,2,NA,NA,NA,NA,47.5,26,0.500402423538188,"3_Adapter","3_Positive","2_Uncertain","2_Uncertain","2_Uncertain","Y","Higher overall occupancy",NA,1.38386878848134,1.37629256392214,1,0.855064647133422,1.97674392433685,0.930336012278432,1.86390211509585,0.600988947969907,0.595175439613461,0.99685,0.161467016762435,1.07104014142786,0.230909541631714,0.990295652708876,0.326985471249843,0.325676615830008,0.908675,-0.148478095060375,0.81128307036696,-0.0729190463287137,0.733921456874228,0.157301738522843,0.160239530683658,0.797175,-0.226596961060275,0.524011650586649,-0.164204466810501,0.466740726509619,0.0980267105387615,0.0974958624070999,0.69535,-0.287042361837488,0.479424474843957,-0.221580150511284,0.417625041495977,0.987253543637452,0.989700664671172,0.962794830276004,0.997468894935101,0.969335549989723,0.996823267501575,"137","139","80","74","61","49","44"
"KILL",71,"Killdeer","Charadrius vociferus",94,0,0,0,0,1,"Shorebird",2,NA,NA,NA,NA,96.4,52.6,0.325082973391448,"2_Uncertain","2_Uncertain","1_Negative","3_Positive","2_Uncertain","Y","Less urban","Lower overall occupancy",0.344625605711251,0.340418523233699,0.928775,-0.114301291071238,0.821791876074062,-0.0412547475604625,0.743804245039879,0.165388897681244,0.164071560872823,0.7608,-0.291405313299819,0.636554458421224,-0.21667365542781,0.559777531542861,-0.606590727911953,-0.600821640760395,0.9923,-1.13423099469925,-0.108464764074347,-1.04886807853874,-0.183498536218402,0.520468882494965,0.513444489047506,0.995725,0.127722199454732,0.958902666411048,0.190010731203339,0.882393679455053,-0.34500755672504,-0.338166172152342,0.9496,-0.793582565786856,0.0655014007146651,-0.712344308356281,0.000603163549800163,0.997860130646768,0.998370515837131,0.992988331274909,0.999667419738548,0.99441166171033,0.99956678221152,"127","76","128","87","131","38","122"
"LARB",72,"Lark Bunting","Calamospiza melanocorys",5,0,0,0,0,0,NA,2,NA,NA,NA,NA,37.6,24.3,0.89794572485678,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.804077542338513,-0.789010338775477,0.972675,-1.70204386222763,0.0155011413220195,-1.54688126669406,-0.108151665534652,0.166668105556559,0.166888634256744,0.7129,-0.418409063639586,0.753279676059121,-0.325052227299257,0.661590933988122,-0.436760095932522,-0.436021857925687,0.91575,-1.07050503896346,0.189104077484984,-0.962352287725905,0.0840867195580373,-0.12072335659482,-0.114820942451495,0.653725,-0.710549474725341,0.43690516156455,-0.609333113697911,0.348132091583944,0.0442981674798138,0.0406603195493951,0.55595,-0.501949055503794,0.623859991191642,-0.417253365760877,0.521751456371025,0.98997622204576,0.995486799880979,0.945860669935261,0.999700359422894,0.963883935025651,0.999534489314347,"30","78","23","63","54","93","95"
"LASP",73,"Lark Sparrow","Chondestes grammacus",18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,29,28.8,0.610864302054894,"1_Avoider","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-0.7867704412659,-0.777490320757676,0.995975,-1.4281543988059,-0.19908598107126,-1.31618794266189,-0.290625943480114,-0.00798212250045334,-0.00824563824558086,0.512925,-0.539927281132309,0.529208141417804,-0.451724564290456,0.436734136515685,-0.52584495162914,-0.521431730859114,0.969725,-1.09625011676355,0.0213893811804698,-1.00006536554702,-0.0665432604210105,0.219298350734923,0.206139640940571,0.79655,-0.268801724123814,0.775066204848699,-0.197755444532321,0.674856337725415,-0.35612001877722,-0.353910464768479,0.925075,-0.851299545985098,0.133635225621676,-0.768060086129673,0.0512801258682589,0.97602473864253,0.989765150951334,0.858648703929279,0.999170779635726,0.908693981494327,0.998705927473648,"31","29","88","57","78","59","46"
"LAZB",74,"Lazuli Bunting","Passerina amoena",11,0,0,0,0,0,NA,3,NA,NA,NA,NA,15.5,23.4,0.693147180559945,"1_Avoider","2_Uncertain","1_Negative","2_Uncertain","2_Uncertain","Y","Less urban",NA,-0.637676798467283,-0.6280109247643,0.967125,-1.38180754374901,0.0460745288190857,-1.24500953540718,-0.067861197036471,0.211774526450913,0.210347820664133,0.772225,-0.336233643565441,0.77788770786233,-0.248531076171692,0.676988293736259,-0.593223219370652,-0.586713407936082,0.973025,-1.22833673536933,0.0085883699141162,-1.11436892403035,-0.0891542402286753,-0.0383720518316515,-0.0414440678362133,0.5584,-0.592672363817684,0.537546973625094,-0.497676263152365,0.434845821155868,-0.0940561069653425,-0.0939890594627555,0.63255,-0.641383581829031,0.458898095678093,-0.54745951525023,0.36264393052696,0.984246832694454,0.99427198573582,0.904259539058051,0.999544679657824,0.938672713952435,0.999313204643052,"49","95","31","33","44","77","80"
"LBWO",75,"Ladder-backed Woodpecker","Dryobates scalaris",42,0,0,1,0,0,NA,NA,NA,NA,NA,NA,31.6,24.6,0.639031859650177,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-1.38891549343855,-1.37831941602429,1,-2.04976573942509,-0.78667571921804,-1.93147127739854,-0.876989584547245,0.215924943475875,0.213600398450534,0.80895,-0.269178137317322,0.709571543775486,-0.193177256574928,0.628477624806617,0.000838621327915654,0.00234349069332692,0.5044,-0.483647659222942,0.475368637843971,-0.402947492780232,0.398393957056406,0.107863749913004,0.103970065857649,0.677825,-0.334732518807974,0.585074976887714,-0.265521815803507,0.496563881246885,-0.312946306525239,-0.313176823741264,0.89545,-0.801280041786077,0.175814912409212,-0.723351556349376,0.0966525291171295,0.990149845595926,0.993734021047544,0.960178195881785,0.999210018890955,0.969856986765065,0.998915111721921,"5","96","70","60","56","65","74"
"LEGO",76,"Lesser Goldfinch","Spinus psaltria",123,0,0,0,0,0,NA,NA,NA,NA,NA,NA,8.8,26,1.31383403319275,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.140230989571202,-0.140742817714514,0.798,-0.472293656413523,0.189291246077669,-0.417634756737772,0.135485127382082,0.158586710667142,0.157670242181564,0.8057,-0.20221204671787,0.527184330784231,-0.14601340590764,0.464898627445758,0.0637928995924004,0.0645343628498476,0.64965,-0.271834815553466,0.397685503190184,-0.217652425977366,0.34482121651958,0.0639520701215767,0.0645123618298251,0.668625,-0.234007257440349,0.35519314485152,-0.181567644243073,0.308330588767281,-0.0185006788933922,-0.0233003793305888,0.55915,-0.306978704603908,0.294982558250425,-0.261897914744986,0.240073135799874,0.984631779005574,0.986093582988737,0.965769723958639,0.994923522724397,0.97028673550566,0.993976031419893,"97","73","62","13","60","129","22"
"LENI",77,"Lesser Nighthawk","Chordeiles acutipennis",4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,48.4,55.1,0,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.749164644769603,-0.733583743240601,0.96135,-1.67778775282154,0.0804480754286159,-1.51273985749261,-0.0497456306516487,0.111148013751749,0.111938128763062,0.643675,-0.49952143770357,0.72306997184906,-0.400608566738465,0.619531637645787,-0.110204611906935,-0.110678563120958,0.63675,-0.741146493557175,0.521761524809152,-0.632037537727228,0.417581137293199,0.100165818521308,0.102964646259866,0.633875,-0.508631064459418,0.695855912013767,-0.410554835959469,0.596461715306446,0.172323312477902,0.16992695807137,0.7123,-0.4274714991001,0.788644729777762,-0.326238635883888,0.683048629913486,0.991826083588921,0.997070356469641,0.949481859445772,0.999834783864157,0.968017900612177,0.999735052095915,"36","57","69","75","134","24","108"
"LESA",78,"Least Sandpiper","Calidris minutilla",3,0,0,0,0,1,"Shorebird",NA,NA,NA,NA,NA,22.9,37.7,0,"2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.319757058373764,-0.314271351655239,0.7612,-1.24035926690206,0.570074644330011,-1.08498700586104,0.425072362152565,0.289188926039929,0.284376440117054,0.824375,-0.306073701773219,0.913467246362672,-0.216530265415039,0.810425548249556,-0.285477290907101,-0.281782433368616,0.8022,-0.948583580570789,0.360892976587118,-0.842763871650502,0.256880945372451,0.171867262156211,0.166707663036462,0.7031,-0.436244250256949,0.817880279092694,-0.340780008249407,0.700857165321635,-0.110437769203771,-0.108473171776777,0.6455,-0.7086165658453,0.471637728271213,-0.602658852768968,0.373891725237804,0.978228789744856,0.991595647687808,0.86493008346399,0.999226124247934,0.916574958816791,0.998876759912362,"74","118","84","47","105","18","60"
"LISP",79,"Lincoln's Sparrow","Melospiza lincolnii",10,0,0,0,0,0,NA,2,NA,NA,NA,NA,16.6,22.3,0.693147180559945,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.807948100248933,-0.794957398722703,0.993575,-1.53493577648333,-0.16536673571804,-1.40412143434911,-0.261068286185905,0.170265542561521,0.169360114642633,0.731125,-0.372390507447268,0.717927697572006,-0.282461062739285,0.628346823393257,-0.398761130412668,-0.395155925696928,0.926175,-0.962521514130742,0.13495413000195,-0.862546427023265,0.0518054615098901,0.0314105186727374,0.0262199442862437,0.53835,-0.493070093802237,0.593370513773562,-0.411616623184381,0.493418095410514,-0.351372154251226,-0.349155028321676,0.90945,-0.886081891129387,0.162642128698893,-0.793821656549112,0.079843293819126,0.973233924795918,0.986535257785608,0.864041667290192,0.999244951501098,0.903583320405146,0.998692297307606,"28","80","51","37","38","76","24"
"LOSH",80,"Loggerhead Shrike","Lanius ludovicianus",21,0,0,0,0,0,NA,2,"SC",NA,NA,NA,51.6,22.6,0.940447988655326,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.880104126468956,-0.867049775433121,0.9976,-1.59876505760542,-0.250021018164572,-1.4639843675217,-0.342036126233971,-0.0477252948469746,-0.046736568345408,0.5706,-0.561232901863655,0.460106097412757,-0.479478348693836,0.378321879964474,-0.294517552575787,-0.288594868511388,0.85805,-0.853444553176315,0.23222732024563,-0.757485857720546,0.152324897532176,-0.177781814989536,-0.173341430848112,0.741825,-0.727132984020815,0.345021723116055,-0.632371897922027,0.264056356827102,0.214461006241041,0.208707414696794,0.7846,-0.304280614420789,0.757557980250335,-0.221584037058619,0.66929348277066,0.98441930546836,0.991594374405858,0.925726644463626,0.999347952095424,0.945861131865661,0.999049666346876,"20","23","16","78","40","102","59"
"LUWA",81,"Lucy's Warbler","Leiothlypis luciae",85,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6.6,23.7,0,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","1_Negative","Y",NA,"More urban",-0.806602901740382,-0.805202404212523,0.999925,-1.25280914726759,-0.374815236836245,-1.17401868799753,-0.441210174266547,-0.00307414569402789,-0.00351861347993883,0.506725,-0.433245436196598,0.431318453465093,-0.36447055611138,0.360273989861142,0.124002836493304,0.122562586921056,0.731225,-0.264173474659906,0.514918189866168,-0.202483348719847,0.452292381707129,-0.0136464542405906,-0.013429596791458,0.529775,-0.359927257516627,0.33519010997744,-0.3042885465966,0.276237896019324,-0.342081370981573,-0.344759639185991,0.970525,-0.678973542792985,0.0137937993427506,-0.626922666242713,-0.0456327654249855,0.98881423099131,0.99073291359831,0.968519239917081,0.997883840890351,0.973989210337721,0.997262979187938,"26","31","38","7","48","11","54"
"MALL",82,"Mallard","Anas platyrhynchos",213,0,0,0,1,0,"Dabbler",NA,NA,NA,NA,NA,843.4,50.7,1.47080847632211,"2_Uncertain","2_Uncertain","1_Negative","3_Positive","2_Uncertain","Y","Less urban","Lower overall occupancy",0.263763224266512,0.262875465803725,0.9082,-0.122704953322745,0.661094289168375,-0.0600904772201542,0.592675073627703,0.101903493769938,0.101339373603417,0.6928,-0.296571887603733,0.505953669076727,-0.232087572516786,0.436824512872889,-0.373727841317118,-0.373589221021001,0.973225,-0.751047855016762,0.00617661029835846,-0.690088345021505,-0.0548052142332525,0.608482512438676,0.60074711738716,0.999775,0.263594648369798,0.999373833033033,0.313106317454671,0.92929246351227,-0.146607583049877,-0.147360228244849,0.790925,-0.49789429151341,0.21274483030475,-0.442617452052862,0.153581430978472,0.995762650021344,0.996316407890015,0.989413228265868,0.998923080014635,0.991007130881149,0.998663189199768,"125","51","136","124","127","133","102"
"MAWR",83,"Marsh Wren","Cistothorus palustris",15,0,0,0,0,0,NA,NA,NA,NA,NA,NA,10.8,20,0,"1_Avoider","2_Uncertain","2_Uncertain","2_Uncertain","2_Uncertain","N",NA,NA,-0.662485721203902,-0.656638557787272,0.9769,-1.34705387182702,-0.0130420157047725,-1.23146007615126,-0.112452055467853,0.416734188918854,0.41263388378143,0.933875,-0.120620498663303,0.980555437262715,-0.0360776252889697,0.885746968127493,-0.245314979192914,-0.242395841239562,0.80195,-0.821354987733695,0.319664342530993,-0.726823263146492,0.229385337065589,0.0636834203943983,0.0636589618580489,0.60585,-0.40160936858499,0.523584592862306,-0.325967958678426,0.450675957166507,-0.320550569470402,-0.322933588624306,0.9097,-0.7811776488251,0.154588444463855,-0.705945190761526,0.0764369036909965,0.989101958079152,0.993547569489897,0.952418562447005,0.999363513587427,0.964809864213852,0.999090979695556,"45","133","61","22","24","5","72"
